sujeto,grupo,canal,condicion,n_trials,peso_min,peso_max,peso_efectivo
co2a0000429,alcoholic,T8,S1 obj,29,0.0,0.09228230543631506,16.962389001445846
co2a0000429,alcoholic,T8,S2 match,15,0.0,0.1601599277245397,8.24846655318017
co2a0000429,alcoholic,T8,S2 nomatch,15,0.0,0.15946973646896684,9.317742833325708
co2a0000429,alcoholic,TP8,S1 obj,29,0.0,0.09749588704447495,16.683522359481696
co2a0000429,alcoholic,TP8,S2 match,15,0.0050749196410186095,0.15599440906243422,10.619946439763828
co2a0000429,alcoholic,TP8,S2 nomatch,15,0.0,0.15542887833654787,9.588931585337654
co2a0000430,alcoholic,P8,S1 obj,55,0.0,0.07736066826423267,28.521379861878152
co2a0000430,alcoholic,P8,S2 match,26,0.0,0.09929490786813815,14.70534305060387
co2a0000430,alcoholic,P8,S2 nomatch,27,0.0,0.16463773341798316,12.03129486948392
co2a0000430,alcoholic,PO8,S1 obj,55,0.0,0.06335714770404938,32.896653573207374
co2a0000430,alcoholic,PO8,S2 match,26,0.0,0.1282212487538668,14.070161370447124
co2a0000430,alcoholic,PO8,S2 nomatch,27,0.0,0.11824400843429791,15.091116465379894
co2a0000430,alcoholic,T8,S1 obj,55,0.0,0.06819964571202272,26.505379259132045
co2a0000430,alcoholic,T8,S2 match,26,0.0,0.11536228186412201,17.684074554229323
co2a0000430,alcoholic,T8,S2 nomatch,27,0.0,0.13575247398610335,14.682473922333058
co2a0000430,alcoholic,TP8,S1 obj,55,0.0,0.07624437821873739,25.641593712201256
co2a0000430,alcoholic,TP8,S2 match,26,0.0,0.11140303098662292,14.465751150380084
co2a0000430,alcoholic,TP8,S2 nomatch,27,0.0,0.17537883776994986,11.897984791587653
co2a0000432,alcoholic,P8,S1 obj,52,0.0,0.06121769111462107,30.28750173339325
co2a0000432,alcoholic,P8,S2 match,25,0.0,0.11021989324740114,16.045309573526158
co2a0000432,alcoholic,P8,S2 nomatch,23,0.0,0.12075851217721716,12.089028515754283
co2a0000432,alcoholic,PO8,S1 obj,52,0.0,0.05370860074622824,30.043347283446014
co2a0000432,alcoholic,PO8,S2 match,25,0.0,0.07884814402552348,17.94284374779447
co2a0000432,alcoholic,PO8,S2 nomatch,23,0.0,0.11452522238036829,12.424975840466681
co2a0000432,alcoholic,T8,S1 obj,52,0.0,0.08889660013877194,25.892592598249728
co2a0000432,alcoholic,T8,S2 match,25,0.0,0.13064057400306536,12.310345271491748
co2a0000432,alcoholic,T8,S2 nomatch,23,0.0,0.15354681394785963,10.776569872744819
co2a0000432,alcoholic,TP8,S1 obj,52,0.0,0.06801407770091704,29.188644837520666
co2a0000432,alcoholic,TP8,S2 match,25,0.0,0.11453949540755905,13.015163842719618
co2a0000432,alcoholic,TP8,S2 nomatch,23,0.0,0.1382229152153562,11.966183258569156
co2a0000433,alcoholic,P8,S1 obj,47,0.0,0.10631999350159967,21.081878100278985
co2a0000433,alcoholic,P8,S2 match,14,0.0,0.1591935770064008,9.073787294618844
co2a0000433,alcoholic,P8,S2 nomatch,15,0.0,0.23037530474070886,6.691800798649896
co2a0000433,alcoholic,PO8,S1 obj,47,0.0,0.09578885679780981,20.815235674707445
co2a0000433,alcoholic,PO8,S2 match,14,0.0,0.2543156102040309,7.620980443556144
co2a0000433,alcoholic,PO8,S2 nomatch,15,0.0,0.17336726355656573,9.32982985847534
co2a0000433,alcoholic,T8,S1 obj,47,0.0,0.10266201258325794,20.212374938207873
co2a0000433,alcoholic,T8,S2 match,14,0.0,0.1682077849553492,8.764253683559533
co2a0000433,alcoholic,T8,S2 nomatch,15,0.0,0.1675771462457705,8.658709362056127
co2a0000433,alcoholic,TP8,S1 obj,47,0.0,0.08083618330735187,22.856578124331673
co2a0000433,alcoholic,TP8,S2 match,14,0.0,0.2262886246752906,8.840305596455597
co2a0000433,alcoholic,TP8,S2 nomatch,15,0.0,0.19220186166354125,7.460379092806567
co2a0000434,alcoholic,P8,S1 obj,38,0.0,0.0776655577834674,21.843299226051354
co2a0000434,alcoholic,P8,S2 match,17,0.0,0.24325648700716093,7.020271198565659
co2a0000434,alcoholic,P8,S2 nomatch,18,0.0,0.13438960796279112,10.271315680570247
co2a0000434,alcoholic,PO8,S1 obj,38,0.0,0.07378595976230723,21.57709966298567
co2a0000434,alcoholic,PO8,S2 match,17,0.0,0.1763772102153937,9.794875380705061
co2a0000434,alcoholic,PO8,S2 nomatch,18,0.0,0.1298218901803095,11.662543538427226
co2a0000434,alcoholic,T8,S1 obj,38,0.0,0.0738864330352529,21.307250339261692
co2a0000434,alcoholic,T8,S2 match,17,0.0,0.292355211938817,6.339931450642161
co2a0000434,alcoholic,T8,S2 nomatch,18,0.0,0.3949056240896886,4.880746671711767
co2a0000434,alcoholic,TP8,S1 obj,38,0.0,0.07910680631625704,20.609754372799095
co2a0000434,alcoholic,TP8,S2 match,17,0.0,0.24553176485829353,7.13060017340908
co2a0000434,alcoholic,TP8,S2 nomatch,18,0.0,0.14565053077926504,11.524148394251416
co2a0000435,alcoholic,P8,S1 obj,39,0.0,0.10279711422484969,17.54209466317433
co2a0000435,alcoholic,P8,S2 match,20,0.0,0.16418043952921776,10.235700041620653
co2a0000435,alcoholic,P8,S2 nomatch,19,0.0,0.12494483003614157,11.848480558159828
co2a0000435,alcoholic,PO8,S1 obj,39,0.0,0.10075085657950485,17.332124187135314
co2a0000435,alcoholic,PO8,S2 match,20,0.0,0.15545686077167645,11.33197181932797
co2a0000435,alcoholic,PO8,S2 nomatch,19,0.0,0.1297829190788838,12.563629980154204
co2a0000435,alcoholic,T8,S1 obj,39,0.0,0.09584722062156954,17.49338158954808
co2a0000435,alcoholic,T8,S2 match,20,0.0,0.17801310555790043,8.569738157864464
co2a0000435,alcoholic,T8,S2 nomatch,19,0.0,0.1488408713475061,9.876677753245115
co2a0000435,alcoholic,TP8,S1 obj,39,0.0,0.10754485533834464,16.61438509750128
co2a0000435,alcoholic,TP8,S2 match,20,0.0,0.16237152284180842,10.285875076137177
co2a0000435,alcoholic,TP8,S2 nomatch,19,0.0,0.17816785237004132,10.486151054628147
co2a0000436,alcoholic,P8,S1 obj,52,0.0,0.08904466335117547,27.211317234313075
co2a0000436,alcoholic,P8,S2 match,28,0.0,0.12046896442887946,15.365772690053443
co2a0000436,alcoholic,P8,S2 nomatch,29,0.0,0.10342638963118117,20.490250827259207
co2a0000436,alcoholic,PO8,S1 obj,52,0.0,0.08919286103266497,27.195221014791407
co2a0000436,alcoholic,PO8,S2 match,28,0.0,0.12332830156294754,15.761570121322087
co2a0000436,alcoholic,PO8,S2 nomatch,29,0.0,0.10934730955567808,19.682021555779333
co2a0000436,alcoholic,T8,S1 obj,52,0.0,0.061406326511515084,28.19746919562258
co2a0000436,alcoholic,T8,S2 match,28,0.0,0.1045278312337132,13.06191585243344
co2a0000436,alcoholic,T8,S2 nomatch,29,0.0,0.11549068628810345,14.961524830634193
co2a0000436,alcoholic,TP8,S1 obj,52,0.0,0.06976366196272817,28.35112995546025
co2a0000436,alcoholic,TP8,S2 match,28,0.0,0.09710078974417048,15.2318966435095
co2a0000436,alcoholic,TP8,S2 nomatch,29,0.0,0.08124171675615806,21.626126937497855
co2a0000437,alcoholic,P8,S1 obj,53,0.0,0.07792165451236108,30.37689115520308
co2a0000437,alcoholic,P8,S2 match,29,0.0,0.09020842175378506,17.77837635568394
co2a0000437,alcoholic,P8,S2 nomatch,29,0.0,0.1064519706173878,14.847662413421858
co2a0000437,alcoholic,PO8,S1 obj,53,0.0,0.07682873582479555,32.67488333527791
co2a0000437,alcoholic,PO8,S2 match,29,0.0,0.08205463113275561,18.56959061303206
co2a0000437,alcoholic,PO8,S2 nomatch,29,0.0,0.11684066951758021,15.64409433834952
co2a0000437,alcoholic,T8,S1 obj,53,0.0,0.0692765404688205,27.83965216887287
co2a0000437,alcoholic,T8,S2 match,29,0.0,0.12015230294652766,16.081358616489798
co2a0000437,alcoholic,T8,S2 nomatch,29,0.0,0.11186417897237474,16.51668441596422
co2a0000437,alcoholic,TP8,S1 obj,53,0.0,0.07715559835367214,27.214117419320022
co2a0000437,alcoholic,TP8,S2 match,29,0.0,0.10046885747126462,17.3704769695773
co2a0000437,alcoholic,TP8,S2 nomatch,29,0.0,0.0914266051744861,16.42585631116608
co2a0000438,alcoholic,P8,S1 obj,54,0.0,0.06786560874393442,24.809059489565488
co2a0000438,alcoholic,P8,S2 match,24,0.0,0.17160380166491304,10.644675678341548
co2a0000438,alcoholic,P8,S2 nomatch,23,0.0,0.20298190762590457,8.755707831463358
co2a0000438,alcoholic,PO8,S1 obj,54,0.0,0.07381014745680106,22.873932680304232
co2a0000438,alcoholic,PO8,S2 match,24,0.0,0.19179550290092812,9.615306961082188
co2a0000438,alcoholic,PO8,S2 nomatch,23,0.0,0.11391479448113045,14.640703331039582
co2a0000438,alcoholic,T8,S1 obj,54,0.0,0.0699985579772931,25.496325337408575
co2a0000438,alcoholic,T8,S2 match,24,0.0,0.14210267547504177,12.681412869724262
co2a0000438,alcoholic,T8,S2 nomatch,23,0.0,0.21536528750324585,10.378555284280838
co2a0000438,alcoholic,TP8,S1 obj,54,0.0,0.10708230083384626,21.08453336240619
co2a0000438,alcoholic,TP8,S2 match,24,0.0,0.18648932398214557,11.689181238079977
co2a0000438,alcoholic,TP8,S2 nomatch,23,0.0,0.10567834396707297,15.923059280303194
co2a0000439,alcoholic,P8,S1 obj,48,0.0,0.06507746163387097,29.511614569609772
co2a0000439,alcoholic,P8,S2 match,25,0.0,0.09738590379703292,16.54448072668745
co2a0000439,alcoholic,P8,S2 nomatch,26,0.0,0.12460372563806069,15.387992213169946
co2a0000439,alcoholic,PO8,S1 obj,48,0.0,0.06216191550201332,34.03762571786989
co2a0000439,alcoholic,PO8,S2 match,25,0.0,0.07973159275216792,16.781876463510578
co2a0000439,alcoholic,PO8,S2 nomatch,26,0.0,0.11528309683539785,16.18852865107464
co2a0000439,alcoholic,T8,S1 obj,48,0.0,0.08487313859330216,20.598940034386363
co2a0000439,alcoholic,T8,S2 match,25,0.0,0.11043771351228374,15.134533674637382
co2a0000439,alcoholic,T8,S2 nomatch,26,0.0,0.17073204104800424,10.825602567462088
co2a0000439,alcoholic,TP8,S1 obj,48,0.0,0.0878559358397064,23.61896756594022
co2a0000439,alcoholic,TP8,S2 match,25,0.0,0.09464461021305676,15.203548268612858
co2a0000439,alcoholic,TP8,S2 nomatch,26,0.0,0.1610101402875143,10.340262813662065
co2a0000440,alcoholic,P8,S1 obj,46,0.0,0.13876956814205635,16.095705862047712
co2a0000440,alcoholic,P8,S2 match,25,0.0,0.15213510574550348,14.118720896243568
co2a0000440,alcoholic,P8,S2 nomatch,21,0.0,0.14222073736381274,11.585226384944347
co2a0000440,alcoholic,PO8,S1 obj,45,0.0,0.1058835688609381,17.319304438207453
co2a0000440,alcoholic,PO8,S2 match,25,0.0,0.16751653357780236,13.470214139835106
co2a0000440,alcoholic,PO8,S2 nomatch,21,0.0,0.10701302879041671,12.827436702307294
co2a0000440,alcoholic,T8,S1 obj,46,0.0,0.058629348568200096,26.554484146703157
co2a0000440,alcoholic,T8,S2 match,25,0.0,0.1039644067716901,16.16241973415491
co2a0000440,alcoholic,T8,S2 nomatch,21,0.0,0.17295358728646734,10.125540694675525
co2a0000440,alcoholic,TP8,S1 obj,46,0.0,0.12880425434275844,18.45527478615647
co2a0000440,alcoholic,TP8,S2 match,25,0.0,0.12451990033547591,15.716788619805898
co2a0000440,alcoholic,TP8,S2 nomatch,21,0.0,0.17080360478386727,10.273593790256184
co2a0000443,alcoholic,P8,S1 obj,44,0.0,0.07114286446234395,23.375580302538776
co2a0000443,alcoholic,P8,S2 match,24,0.0,0.14927542136294092,11.789690276051846
co2a0000443,alcoholic,P8,S2 nomatch,15,0.0,0.1713463767623356,8.043817885417136
co2a0000443,alcoholic,PO8,S1 obj,44,0.0,0.07292133200300892,24.387944197445215
co2a0000443,alcoholic,PO8,S2 match,24,0.0,0.17089962553523672,12.380159977485503
co2a0000443,alcoholic,PO8,S2 nomatch,15,0.0,0.1892203067695971,7.604557521451567
co2a0000443,alcoholic,T8,S1 obj,44,0.0,0.15750448857800017,15.814662185913392
co2a0000443,alcoholic,T8,S2 match,24,0.0,0.17021982158785082,11.048364549608051
co2a0000443,alcoholic,T8,S2 nomatch,15,0.0,0.3059798895855194,5.839988441547404
co2a0000443,alcoholic,TP8,S1 obj,44,0.0,0.07822731026882247,22.347775966887625
co2a0000443,alcoholic,TP8,S2 match,24,0.0,0.1769262955712486,9.969068231373715
co2a0000443,alcoholic,TP8,S2 nomatch,15,0.0,0.18911066648677805,8.385703204758471
co2a0000444,alcoholic,P8,S1 obj,42,0.0,0.10118802347393674,18.548922881830524
co2a0000444,alcoholic,P8,S2 match,24,0.0,0.16564175987236163,11.675566489640799
co2a0000444,alcoholic,P8,S2 nomatch,14,0.0,0.22316687054362422,7.214319606624709
co2a0000444,alcoholic,PO8,S1 obj,42,0.0,0.06970783708327713,21.661698413008512
co2a0000444,alcoholic,PO8,S2 match,24,0.0,0.11612698213226008,12.249231905247997
co2a0000444,alcoholic,PO8,S2 nomatch,14,0.0,0.22567885001443325,6.874858492659185
co2a0000444,alcoholic,T8,S1 obj,41,0.0,0.12339943568578171,14.413874316288593
co2a0000444,alcoholic,T8,S2 match,24,0.0,0.19325880996838224,9.803100355110857
co2a0000444,alcoholic,T8,S2 nomatch,14,0.0,0.20234016755039527,6.353707036190583
co2a0000444,alcoholic,TP8,S1 obj,42,0.0,0.10345185990876765,19.1196100765995
co2a0000444,alcoholic,TP8,S2 match,24,0.0,0.1297150104428023,13.03266537654365
co2a0000444,alcoholic,TP8,S2 nomatch,14,0.0,0.22190910152512075,6.717309300318346
co2a0000445,alcoholic,P8,S1 obj,53,0.0,0.07365504272409795,28.969301964504453
co2a0000445,alcoholic,P8,S2 match,25,0.0,0.12278271022662668,13.808132855702446
co2a0000445,alcoholic,P8,S2 nomatch,22,0.0,0.10871176505253337,13.121597729227489
co2a0000445,alcoholic,PO8,S1 obj,53,0.0,0.0620290110742751,33.108869483180314
co2a0000445,alcoholic,PO8,S2 match,25,0.0,0.11565486161822743,14.970303020319351
co2a0000445,alcoholic,PO8,S2 nomatch,22,0.0,0.12453264832063575,12.780219421585873
co2a0000445,alcoholic,T8,S1 obj,53,0.0,0.09544418978119594,21.500636085362707
co2a0000445,alcoholic,T8,S2 match,25,0.0,0.15518362802021116,13.075515126862184
co2a0000445,alcoholic,T8,S2 nomatch,22,0.0,0.12171804828213138,13.932819637237323
co2a0000445,alcoholic,TP8,S1 obj,53,0.0,0.0799349886300382,28.1560826607958
co2a0000445,alcoholic,TP8,S2 match,25,0.0,0.11337623823560992,13.277552798122636
co2a0000445,alcoholic,TP8,S2 nomatch,22,0.0,0.12183064426996965,13.631360392083097
co2a0000447,alcoholic,P8,S1 obj,43,0.0,0.07636280451143851,23.07391074526663
co2a0000447,alcoholic,P8,S2 match,28,0.0,0.06669818106367607,21.63607991026876
co2a0000447,alcoholic,P8,S2 nomatch,21,0.0,0.14805251570352027,9.786130629299173
co2a0000447,alcoholic,PO8,S1 obj,43,0.0,0.06787107386027338,23.69781272010819
co2a0000447,alcoholic,PO8,S2 match,28,0.0,0.06516266129752997,21.71861128450848
co2a0000447,alcoholic,PO8,S2 nomatch,21,0.0,0.1436338181772057,10.015721630653994
co2a0000447,alcoholic,T8,S1 obj,43,0.0,0.1088727112501219,21.824646316262182
co2a0000447,alcoholic,T8,S2 match,28,0.0,0.1324477226816477,13.183907962678013
co2a0000447,alcoholic,T8,S2 nomatch,21,0.0,0.16897278570026086,10.794112381792269
co2a0000447,alcoholic,TP8,S1 obj,43,0.0,0.09558308710368035,18.87263298053835
co2a0000447,alcoholic,TP8,S2 match,28,0.0,0.09839583625061034,18.842508776193796
co2a0000447,alcoholic,TP8,S2 nomatch,21,0.0,0.131573479630426,10.977594349678442
co2c0000337,control,P8,S1 obj,40,0.0,0.11466464679409664,18.171471584273167
co2c0000337,control,P8,S2 match,23,0.0,0.11111380727999245,14.087109193329628
co2c0000337,control,P8,S2 nomatch,15,0.0,0.16934794394606448,7.799078731696953
co2c0000337,control,PO8,S1 obj,40,0.0,0.06920489533788915,28.70654354059245
co2c0000337,control,PO8,S2 match,23,0.0,0.13119117270535424,12.208496994741438
co2c0000337,control,PO8,S2 nomatch,15,0.0,0.15848072436886318,8.882473937420693
co2c0000337,control,T8,S1 obj,40,0.0,0.0869658257855225,19.999274524123983
co2c0000337,control,T8,S2 match,23,0.0,0.07038184691870787,18.85992800169264
co2c0000337,control,T8,S2 nomatch,15,0.0,0.17963659207185473,7.734194951492728
co2c0000337,control,TP8,S1 obj,40,0.0,0.10146431242742443,18.358451021295288
co2c0000337,control,TP8,S2 match,23,0.0,0.12306963071511058,13.992228104310762
co2c0000337,control,TP8,S2 nomatch,15,0.0,0.17745396878571812,6.8952365988019055
co2c0000338,control,P8,S1 obj,54,0.0,0.05986534261507964,31.24405652083454
co2c0000338,control,P8,S2 match,27,0.0,0.0976860085099158,15.029516435434891
co2c0000338,control,P8,S2 nomatch,23,0.0,0.17731107725945497,9.976430131509767
co2c0000338,control,PO8,S1 obj,54,0.0,0.06524381590422827,30.823650102263574
co2c0000338,control,PO8,S2 match,27,0.0,0.13180237563770553,14.7112550577232
co2c0000338,control,PO8,S2 nomatch,22,0.0,0.16636114024410856,10.694693559111899
co2c0000338,control,T8,S1 obj,54,0.0,0.053914225681806593,32.378042369834134
co2c0000338,control,T8,S2 match,27,0.0,0.10939411653815208,13.898094069134489
co2c0000338,control,T8,S2 nomatch,23,0.0,0.1769778520138339,11.136266105692725
co2c0000338,control,TP8,S1 obj,54,0.0,0.0583187750585739,30.085089680514137
co2c0000338,control,TP8,S2 match,27,0.0,0.09544426553755879,17.29614724168728
co2c0000338,control,TP8,S2 nomatch,23,0.0,0.15975350431396132,10.276989228438937
co2c0000339,control,P8,S1 obj,39,0.0,0.06092094253446023,23.098026287237303
co2c0000339,control,P8,S2 match,19,0.0,0.11533730414023183,13.257095734619636
co2c0000339,control,P8,S2 nomatch,23,0.0,0.13912380039070127,13.239825011388595
co2c0000339,control,PO8,S1 obj,39,0.0,0.08422462834681828,20.070369576233762
co2c0000339,control,PO8,S2 match,19,0.0,0.20161997793631978,11.12770332145051
co2c0000339,control,PO8,S2 nomatch,23,0.0,0.14859937035810092,14.081077100433852
co2c0000339,control,T8,S1 obj,39,0.0,0.10664837843339874,16.309468879288563
co2c0000339,control,T8,S2 match,19,0.0,0.1248888942066448,12.942624436059296
co2c0000339,control,T8,S2 nomatch,23,0.0,0.09220547391876611,15.71536094360591
co2c0000339,control,TP8,S1 obj,39,0.0,0.09226751497352105,19.362041835475345
co2c0000339,control,TP8,S2 match,19,0.0,0.12543914459386613,12.337403121467629
co2c0000339,control,TP8,S2 nomatch,23,0.0,0.12130684655793336,13.61837299113546
co2c0000340,control,P8,S1 obj,54,0.0,0.04540957662466655,36.42418602327656
co2c0000340,control,P8,S2 match,12,0.0,0.16101307554435454,9.252805671885831
co2c0000340,control,P8,S2 nomatch,17,0.0037584194047929564,0.1149702305016259,12.395863913745924
co2c0000340,control,PO8,S1 obj,54,0.0,0.042180846560777537,40.98466927589667
co2c0000340,control,PO8,S2 match,12,0.0,0.2217011481184,7.4155013073021605
co2c0000340,control,PO8,S2 nomatch,17,0.0,0.12318837560177764,11.271373348989906
co2c0000340,control,T8,S1 obj,54,0.0,0.06999613515718245,28.23844478499651
co2c0000340,control,T8,S2 match,12,0.0,0.1621054216050226,8.722950618020665
co2c0000340,control,T8,S2 nomatch,17,0.0,0.171268761767152,9.041455624720825
co2c0000340,control,TP8,S1 obj,54,0.0,0.06522926967996882,27.746425405646857
co2c0000340,control,TP8,S2 match,12,0.0,0.13672102510678757,9.362675271333119
co2c0000340,control,TP8,S2 nomatch,17,0.0,0.15337903771444936,9.679622749695637
co2c0000341,control,P8,S1 obj,51,0.0,0.05897231920585052,33.70321610090161
co2c0000341,control,P8,S2 match,20,0.0,0.1986733237381809,9.130172353875956
co2c0000341,control,P8,S2 nomatch,25,0.0,0.13509648747407133,13.24994743547893
co2c0000341,control,PO8,S1 obj,51,0.0,0.047134548585254274,40.495114774463985
co2c0000341,control,PO8,S2 match,20,0.0,0.11992990614217897,11.946817967846266
co2c0000341,control,PO8,S2 nomatch,25,0.0,0.09981739571139688,15.42675210935159
co2c0000341,control,T8,S1 obj,51,0.0,0.07998957193335342,24.828838004395138
co2c0000341,control,T8,S2 match,20,0.0,0.20172915037782954,8.408792018521009
co2c0000341,control,T8,S2 nomatch,25,0.0,0.10345233135801024,16.32678467104501
co2c0000341,control,TP8,S1 obj,51,0.0,0.08078367433363194,25.9764705591219
co2c0000341,control,TP8,S2 match,20,0.0,0.22431457544581765,8.75840133310851
co2c0000341,control,TP8,S2 nomatch,25,0.0,0.14661480955122055,13.21786902522082
co2c0000342,control,P8,S1 obj,56,0.0,0.050763205217711924,34.907965260625616
co2c0000342,control,P8,S2 match,28,0.0,0.08369962368717297,19.021593696717236
co2c0000342,control,P8,S2 nomatch,30,0.0,0.07481129803396015,22.27933021756017
co2c0000342,control,PO8,S1 obj,56,0.0,0.04604698797410251,38.72508072870982
co2c0000342,control,PO8,S2 match,28,0.0,0.06489661308273649,20.56808194752056
co2c0000342,control,PO8,S2 nomatch,30,0.0,0.08459393561264131,20.487068059404447
co2c0000342,control,T8,S1 obj,56,0.0,0.04903314080091457,34.12893433524745
co2c0000342,control,T8,S2 match,28,0.0,0.08558108683688062,19.66152863649774
co2c0000342,control,T8,S2 nomatch,30,0.0,0.07927058774831114,22.59406744907739
co2c0000342,control,TP8,S1 obj,56,0.0,0.05903276978932188,34.08846842707884
co2c0000342,control,TP8,S2 match,28,0.0,0.07620202968027819,18.218027388366547
co2c0000342,control,TP8,S2 nomatch,30,0.0,0.07699380391210162,21.99185338695694
co2c0000344,control,P8,S1 obj,50,0.0,0.07949784062321064,25.068518503597055
co2c0000344,control,P8,S2 match,20,0.00013753195466184064,0.10964775239086322,16.242651569128487
co2c0000344,control,P8,S2 nomatch,23,0.0,0.12540309701194421,13.474372659624821
co2c0000344,control,PO8,S1 obj,50,0.0,0.060801366780627336,28.520695134643827
co2c0000344,control,PO8,S2 match,20,0.0,0.12913273546644027,14.919734934279811
co2c0000344,control,PO8,S2 nomatch,23,0.0,0.11191454842128701,13.469940930525501
co2c0000344,control,T8,S1 obj,50,0.0,0.07683715676462913,25.3338619115804
co2c0000344,control,T8,S2 match,20,0.0,0.10135721668653316,15.208645345300788
co2c0000344,control,T8,S2 nomatch,23,0.0,0.1191486153409958,13.389825982782753
co2c0000344,control,TP8,S1 obj,50,0.0,0.07972295076397554,22.866007943117342
co2c0000344,control,TP8,S2 match,20,0.005463391742076754,0.09256106307182353,16.8702055956476
co2c0000344,control,TP8,S2 nomatch,23,0.0,0.12402639529957082,13.675601865534976
co2c0000345,control,P8,S1 obj,55,0.0,0.044394714218623475,39.66546270445842
co2c0000345,control,P8,S2 match,27,0.0,0.08687801201016244,16.147749706561417
co2c0000345,control,P8,S2 nomatch,29,0.0,0.08489219077701825,18.44906655512413
co2c0000345,control,PO8,S1 obj,55,0.0,0.0384720599757573,44.28800480850114
co2c0000345,control,PO8,S2 match,27,0.0,0.09752802337565586,19.08223465065189
co2c0000345,control,PO8,S2 nomatch,29,0.0,0.0989431649093124,17.819718994406017
co2c0000345,control,T8,S1 obj,55,0.0,0.07301340745132405,25.507148196986023
co2c0000345,control,T8,S2 match,27,0.0,0.07285033439264849,20.751019743326
co2c0000345,control,T8,S2 nomatch,29,0.0,0.1100576483512486,14.40831723947962
co2c0000345,control,TP8,S1 obj,55,0.0,0.05622450678630364,31.136356603861763
co2c0000345,control,TP8,S2 match,27,0.0,0.09154115513667871,18.091686419001057
co2c0000345,control,TP8,S2 nomatch,29,0.0,0.11742779584720886,16.17918427799876
co2c0000346,control,P8,S1 obj,53,0.0,0.05437992954839354,30.659742216207377
co2c0000346,control,P8,S2 match,30,0.0,0.0791503142453723,22.111997632007373
co2c0000346,control,P8,S2 nomatch,28,0.0,0.10000076849982897,17.960688687260426
co2c0000346,control,PO8,S1 obj,53,0.0,0.06128821273001703,29.177274367830954
co2c0000346,control,PO8,S2 match,30,0.0,0.06854170759109551,22.80113754084553
co2c0000346,control,PO8,S2 nomatch,28,0.0,0.11017996111647775,16.646223522598778
co2c0000346,control,T8,S1 obj,53,0.0,0.07140590385217914,26.277903126968344
co2c0000346,control,T8,S2 match,30,0.0,0.11522738025090966,12.199770186767273
co2c0000346,control,T8,S2 nomatch,28,0.0,0.10976044961027566,13.185594682995877
co2c0000346,control,TP8,S1 obj,53,0.0,0.05072323791131806,31.185535122588252
co2c0000346,control,TP8,S2 match,30,0.0,0.10049166239175682,19.089269621268105
co2c0000346,control,TP8,S2 nomatch,28,0.0,0.11722889361409072,17.15331692580196
co2c0000347,control,P8,S1 obj,46,0.0,0.08131933791915928,22.251054030747717
co2c0000347,control,P8,S2 match,21,0.005077609815998579,0.13709824991799116,14.091915981707704
co2c0000347,control,P8,S2 nomatch,22,0.0,0.18220180325898305,9.420716754637272
co2c0000347,control,PO8,S1 obj,46,0.0,0.06574821988065506,26.102141308671975
co2c0000347,control,PO8,S2 match,21,0.0,0.13355943210784682,13.917284896839858
co2c0000347,control,PO8,S2 nomatch,22,0.0,0.15162973108958533,11.114529345986883
co2c0000347,control,T8,S1 obj,46,0.0,0.08507781869730015,18.869274355395003
co2c0000347,control,T8,S2 match,21,0.0,0.11625603648680917,12.879566317137535
co2c0000347,control,T8,S2 nomatch,22,0.0,0.17134572937583714,10.44798544906875
co2c0000347,control,TP8,S1 obj,46,0.0,0.09249210834547708,21.267897631056453
co2c0000347,control,TP8,S2 match,21,0.0,0.13331126612614802,13.499835016726427
co2c0000347,control,TP8,S2 nomatch,22,0.0,0.19606933023004222,8.439224131625373
co2c0000348,control,P8,S1 obj,36,0.0,0.08213441909078327,22.548211959530725
co2c0000348,control,P8,S2 match,22,0.0,0.17500533254081888,9.351343272533386
co2c0000348,control,P8,S2 nomatch,13,0.0,0.23757708376146344,5.923105024078245
co2c0000348,control,PO8,S1 obj,36,0.0004245276818659636,0.07112329595188248,25.633396016042305
co2c0000348,control,PO8,S2 match,21,0.0,0.13495524433397943,12.198769469666585
co2c0000348,control,PO8,S2 nomatch,13,0.0,0.26541555744426837,5.8581574811390835
co2c0000348,control,T8,S1 obj,36,0.0,0.09673264782190369,18.46361120122982
co2c0000348,control,T8,S2 match,22,0.0,0.16311365225030863,11.6477149076314
co2c0000348,control,T8,S2 nomatch,13,0.0,0.4141783029240371,3.787986497575309
co2c0000348,control,TP8,S1 obj,36,0.0,0.0867550851583249,19.402235362955103
co2c0000348,control,TP8,S2 match,22,0.0,0.18077113546727572,8.86004096936813
co2c0000348,control,TP8,S2 nomatch,13,0.0,0.31287888738368164,5.083384515977672
co2c0000351,control,P8,S1 obj,49,0.0,0.06762709368270334,28.230076829478087
co2c0000351,control,P8,S2 match,18,0.0,0.15261735543378596,10.883637840254979
co2c0000351,control,P8,S2 nomatch,23,0.0,0.13700425020576187,12.560514147372796
co2c0000351,control,PO8,S1 obj,48,0.0,0.06632081170836665,23.494646056043482
co2c0000351,control,PO8,S2 match,17,0.0,0.14500251772656045,9.366414181200005
co2c0000351,control,PO8,S2 nomatch,23,0.0,0.1442744434041452,11.80797970757555
co2c0000351,control,T8,S1 obj,49,0.0,0.08255366649880759,25.068637662003972
co2c0000351,control,T8,S2 match,18,0.0,0.11426355804749362,12.172605116365402
co2c0000351,control,T8,S2 nomatch,24,0.0,0.13069495271724924,12.463656821549925
co2c0000351,control,TP8,S1 obj,49,0.0,0.07428430418308826,28.408455299100556
